Content ID,Reaction Type,Datetime,Category,Content Type,Reaction Score,All Categories,Total Reaction Score,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,adore,8/29/2020 11:37,science,GIF,72,,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,intrigued,10/15/2020 12:09,science,GIF,45,,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,love,8/2/2020 21:20,science,GIF,65,,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,scared,10/31/2020 21:46,science,GIF,15,,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,heart,10/12/2020 9:40,science,GIF,60,,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,want,12/12/2020 12:22,science,GIF,70,,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,like,1/9/2021 16:37,science,GIF,50,,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,hate,8/23/2020 4:39,science,GIF,5,,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,love,12/22/2020 4:20,science,GIF,65,,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,disgust,11/7/2020 8:49,science,GIF,0,,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,adore,4/17/2021 22:45,science,GIF,72,,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,scared,4/21/2021 0:21,science,GIF,15,,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,intrigued,7/19/2020 10:33,science,GIF,45,,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,intrigued,7/6/2020 2:08,science,GIF,45,,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,love,3/26/2021 5:42,science,GIF,65,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,9/13/2020 11:24,tennis,GIF,70,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,1/28/2021 21:06,tennis,GIF,12,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,indifferent,1/20/2021 1:15,tennis,GIF,20,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,9/3/2020 1:15,tennis,GIF,75,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,1/9/2021 10:46,tennis,GIF,12,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,indifferent,9/19/2020 22:29,tennis,GIF,20,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,5/29/2021 7:21,tennis,GIF,75,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,5/15/2021 19:04,tennis,GIF,12,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,8/15/2020 12:27,tennis,GIF,45,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,3/31/2021 15:51,tennis,GIF,0,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,2/15/2021 3:32,tennis,GIF,35,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,scared,3/29/2021 19:03,tennis,GIF,15,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,scared,7/29/2020 10:40,tennis,GIF,15,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,5/8/2021 13:47,tennis,GIF,5,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,11/6/2020 2:36,tennis,GIF,60,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,7/25/2020 16:31,tennis,GIF,75,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,12/4/2020 0:56,tennis,GIF,12,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,9/22/2020 2:08,tennis,GIF,75,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,7/5/2020 5:50,tennis,GIF,5,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,10/20/2020 12:11,tennis,GIF,70,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,1/11/2021 6:02,tennis,GIF,60,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,2/28/2021 7:51,tennis,GIF,70,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,12/6/2020 13:45,tennis,GIF,45,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,5/5/2021 9:54,tennis,GIF,35,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,interested,8/27/2020 18:36,tennis,GIF,30,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,10/15/2020 1:29,tennis,GIF,60,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,1/15/2021 11:33,tennis,GIF,35,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,3/1/2021 20:26,tennis,GIF,45,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,11/28/2020 2:11,tennis,GIF,35,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,6/26/2020 19:05,tennis,GIF,60,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,12/30/2020 13:37,tennis,GIF,70,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,2/14/2021 21:15,tennis,GIF,75,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,3/27/2021 20:07,tennis,GIF,70,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,8/23/2020 7:38,tennis,GIF,10,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,11/9/2020 8:23,tennis,GIF,60,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,5/12/2021 20:45,tennis,GIF,5,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,4/15/2021 13:23,tennis,GIF,5,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,8/16/2020 22:58,tennis,GIF,35,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,9/11/2020 16:22,tennis,GIF,0,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,4/13/2021 1:43,tennis,GIF,45,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,12/13/2020 15:59,tennis,GIF,70,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,12/3/2020 8:08,tennis,GIF,10,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,10/13/2020 16:31,tennis,GIF,0,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,12/4/2020 10:04,tennis,GIF,70,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,1/25/2021 11:00,tennis,GIF,35,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,5/4/2021 19:40,tennis,GIF,5,,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,7/23/2020 19:31,tennis,GIF,0,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,1/6/2021 6:08,food,video,65,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,10/21/2020 3:48,food,video,12,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,2/23/2021 22:36,food,video,12,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,1/26/2021 1:00,food,video,75,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,12/18/2020 14:07,food,video,35,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,5/23/2021 23:27,food,video,20,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,10/31/2020 3:17,food,video,12,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,2/20/2021 20:02,food,video,20,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,10/28/2020 13:14,food,video,75,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,8/30/2020 0:08,food,video,35,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,12/8/2020 13:12,food,video,0,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,11/4/2020 21:06,food,video,15,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,8/24/2020 13:48,food,video,15,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,1/5/2021 13:15,food,video,0,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,adore,2/28/2021 9:21,food,video,72,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,9/22/2020 4:09,food,video,10,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,11/8/2020 2:43,food,video,0,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,10/26/2020 11:48,food,video,65,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,11/4/2020 14:58,food,video,60,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,5/31/2021 1:24,food,video,65,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,3/7/2021 6:31,food,video,35,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,6/17/2021 23:27,food,video,45,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,7/27/2020 23:54,food,video,45,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,4/19/2021 1:45,food,video,0,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,10/5/2020 13:55,food,video,50,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,9/28/2020 8:49,food,video,75,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,2/25/2021 4:02,food,video,10,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,12/24/2020 22:31,food,video,60,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,6/15/2021 12:15,food,video,60,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,5/3/2021 23:10,food,video,10,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,2/12/2021 4:23,food,video,45,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,adore,8/31/2020 0:39,food,video,72,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,1/11/2021 8:47,food,video,20,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,8/2/2020 20:28,food,video,75,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,10/18/2020 12:49,food,video,0,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,3/28/2021 8:08,food,video,35,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,2/11/2021 4:02,food,video,75,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,8/12/2020 23:43,food,video,60,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,1/7/2021 2:48,food,video,15,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,interested,10/27/2020 3:58,food,video,30,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,2/19/2021 0:55,food,video,15,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,6/8/2021 10:45,food,video,75,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,10/18/2020 4:17,food,video,50,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,11/5/2020 13:54,food,video,75,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,8/16/2020 12:12,food,video,45,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,10/14/2020 14:55,food,video,15,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,4/1/2021 12:04,food,video,35,,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,9/25/2020 6:17,food,video,50,,,,,,,,,
e6ee2244-9382-49a9-8cbf-fa54aaaa2392,intrigued,3/3/2021 18:40,travel,audio,45,,,,,,,,,
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,interested,10/30/2020 3:52,fitness,GIF,30,,,,,,,,,
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,like,2/12/2021 5:48,fitness,GIF,50,,,,,,,,,
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,disgust,2/8/2021 3:28,fitness,GIF,0,,,,,,,,,
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,interested,4/2/2021 7:49,fitness,GIF,30,,,,,,,,,
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,worried,6/30/2020 5:53,fitness,GIF,12,,,,,,,,,
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,worried,10/22/2020 23:10,fitness,GIF,12,,,,,,,,,
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,indifferent,6/16/2021 13:46,fitness,GIF,20,,,,,,,,,
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,cherish,8/10/2020 13:42,fitness,GIF,70,,,,,,,,,
f332d362-dc48-46c2-a64b-641157c0987e,adore,7/26/2020 19:34,soccer,GIF,72,,,,,,,,,
f332d362-dc48-46c2-a64b-641157c0987e,interested,12/12/2020 15:31,soccer,GIF,30,,,,,,,,,
f332d362-dc48-46c2-a64b-641157c0987e,want,8/21/2020 15:22,soccer,GIF,70,,,,,,,,,
f332d362-dc48-46c2-a64b-641157c0987e,indifferent,5/31/2021 20:37,soccer,GIF,20,,,,,,,,,
f332d362-dc48-46c2-a64b-641157c0987e,indifferent,2/14/2021 6:00,soccer,GIF,20,,,,,,,,,
f332d362-dc48-46c2-a64b-641157c0987e,disgust,2/15/2021 20:35,soccer,GIF,0,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,9/8/2020 14:01,public speaking,video,5,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,worried,10/28/2020 7:37,public speaking,video,12,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,interested,11/21/2020 19:53,public speaking,video,30,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,10/16/2020 22:41,public speaking,video,15,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,1/8/2021 12:46,public speaking,video,5,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,want,9/7/2020 6:55,public speaking,video,70,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,1/26/2021 16:14,public speaking,video,5,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,worried,9/15/2020 22:47,public speaking,video,12,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,love,11/9/2020 0:34,public speaking,video,65,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,like,9/3/2020 13:36,public speaking,video,50,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,indifferent,2/1/2021 4:49,public speaking,video,20,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,want,4/14/2021 18:36,public speaking,video,70,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,love,1/12/2021 11:57,public speaking,video,65,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,dislike,11/2/2020 22:53,public speaking,video,10,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,heart,3/8/2021 0:05,public speaking,video,60,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,want,9/14/2020 5:11,public speaking,video,70,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,dislike,7/28/2020 9:50,public speaking,video,10,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,want,6/30/2020 1:25,public speaking,video,70,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,1/26/2021 19:53,public speaking,video,72,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,cherish,6/30/2020 7:10,public speaking,video,70,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,5/19/2021 16:20,public speaking,video,72,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,want,3/11/2021 23:55,public speaking,video,70,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,want,10/17/2020 22:39,public speaking,video,70,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,4/12/2021 17:12,public speaking,video,72,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,11/25/2020 1:57,public speaking,video,5,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,6/9/2021 9:41,public speaking,video,0,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,peeking,5/20/2021 17:51,public speaking,video,35,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,9/30/2020 18:09,public speaking,video,5,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,super love,10/7/2020 16:03,public speaking,video,75,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,10/7/2020 1:24,public speaking,video,15,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,1/11/2021 16:13,public speaking,video,15,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,12/26/2020 6:13,public speaking,video,0,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,6/15/2021 17:31,public speaking,video,0,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,5/21/2021 9:25,public speaking,video,15,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,intrigued,11/14/2020 15:11,public speaking,video,45,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,super love,5/5/2021 15:38,public speaking,video,75,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,interested,8/17/2020 10:08,public speaking,video,30,,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,intrigued,12/31/2020 5:53,public speaking,video,45,,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,disgust,11/21/2020 3:14,food,video,0,,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,hate,10/5/2020 18:00,food,video,5,,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,cherish,5/28/2021 15:20,food,video,70,,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,hate,1/12/2021 12:14,food,video,5,,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,scared,2/20/2021 0:07,food,video,15,,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,intrigued,7/14/2020 21:01,food,video,45,,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,worried,6/5/2021 10:04,food,video,12,,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,want,3/23/2021 1:55,food,video,70,,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,cherish,5/18/2021 9:52,food,video,70,,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,scared,8/31/2020 5:22,food,video,15,,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,like,6/4/2021 16:57,food,video,50,,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,disgust,1/1/2021 11:23,food,video,0,,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,dislike,5/29/2021 4:16,food,video,10,,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,interested,7/18/2020 10:43,food,video,30,,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,adore,11/7/2020 1:54,food,video,72,,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,like,8/11/2020 12:01,food,video,50,,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,dislike,7/24/2020 18:23,food,video,10,,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,scared,10/8/2020 8:38,food,video,15,,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,indifferent,2/5/2021 13:05,food,video,20,,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,indifferent,11/9/2020 3:05,food,video,20,,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,interested,7/26/2020 10:36,food,video,30,,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,like,5/19/2021 4:30,food,video,50,,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,super love,11/15/2020 22:53,food,video,75,,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,worried,2/4/2021 13:45,food,video,12,,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,intrigued,8/1/2020 23:38,food,video,45,,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,super love,9/22/2020 17:07,food,video,75,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,adore,5/21/2021 12:47,tennis,video,72,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,peeking,2/25/2021 12:05,tennis,video,35,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,4/10/2021 9:41,tennis,video,0,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,worried,4/6/2021 19:56,tennis,video,12,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,worried,4/5/2021 16:42,tennis,video,12,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,12/14/2020 12:53,tennis,video,0,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,heart,3/6/2021 10:03,tennis,video,60,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,10/12/2020 1:42,tennis,video,5,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,11/14/2020 10:25,tennis,video,50,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,6/7/2021 12:44,tennis,video,15,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,2/13/2021 13:45,tennis,video,5,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,5/8/2021 11:21,tennis,video,65,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,11/20/2020 19:09,tennis,video,15,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,7/18/2020 3:52,tennis,video,70,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,8/27/2020 15:23,tennis,video,65,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,9/29/2020 2:49,tennis,video,10,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,8/17/2020 14:29,tennis,video,50,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,8/16/2020 17:45,tennis,video,70,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,7/6/2020 0:08,tennis,video,50,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,heart,7/22/2020 1:15,tennis,video,60,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,5/16/2021 13:24,tennis,video,15,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,5/20/2021 22:09,tennis,video,65,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,2/11/2021 8:54,tennis,video,5,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,8/3/2020 17:58,tennis,video,45,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,9/18/2020 16:29,tennis,video,70,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,3/27/2021 8:58,tennis,video,5,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,7/13/2020 21:02,tennis,video,10,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,super love,1/19/2021 3:07,tennis,video,75,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,4/30/2021 6:11,tennis,video,70,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,4/4/2021 1:34,tennis,video,50,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,indifferent,2/3/2021 18:41,tennis,video,20,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,10/6/2020 10:20,tennis,video,0,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,interested,11/7/2020 17:59,tennis,video,30,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,12/22/2020 1:07,tennis,video,10,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,indifferent,3/20/2021 14:45,tennis,video,20,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,8/14/2020 9:02,tennis,video,45,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,9/20/2020 19:55,tennis,video,45,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,12/20/2020 16:12,tennis,video,15,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,adore,5/8/2021 18:54,tennis,video,72,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,peeking,10/23/2020 18:02,tennis,video,35,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,8/27/2020 15:08,tennis,video,0,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,cherish,5/23/2021 4:59,tennis,video,70,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,11/27/2020 2:50,tennis,video,65,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,super love,4/16/2021 11:15,tennis,video,75,,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,5/29/2021 4:12,tennis,video,5,,,,,,,,,
baa2db00-81ba-4c34-b17d-dd950bfa133b,worried,10/27/2020 22:11,soccer,GIF,12,,,,,,,,,
